Date,Envelope,Account,Name,Notes,"Check #",Amount,Status,Details
19/03/2018,"Abonament telefon + sala + autobus","My Account",Ratuc,"Abonament 35/31",,-84.00,,
19/03/2018,Cumparaturi,"My Account",Panemar,"Paine cu cartofi feliata",,-3.50,,
19/03/2018,"Abonament telefon + sala + autobus","My Account","Arka Crossfit",,,-210.00,,
18/03/2018,Cumparaturi,"My Account","Beer's Point","Carol Red Ale 1l",,-22.00,,
18/03/2018,Cumparaturi,"My Account",Lidl,"Sapun si bomboane",,-7.00,,
18/03/2018,"Masa in oras","My Account",Booha,,,-7.50,,
18/03/2018,"Masa in oras","My Account",Coyote,"Guiness + 5*ursus",,-50.00,,
17/03/2018,Taxi,"My Account",Uber,,,-24.75,,
17/03/2018,Cumparaturi,"My Account",FistiQ,Tuns,,-50.00,,
17/03/2018,"Masa in oras","My Account","Mama Manu",Hamburger,,-8.00,,
16/03/2018,Utilitati,"My Account",Proprietara,"Rambursare cheltuieli interfon + lucrari la instalatia electrica",,480.00,,
16/03/2018,"Abonament telefon + sala + autobus","My Account","Google Play Music",,,-22.00,,
15/03/2018,Cumparaturi,"My Account",Carrefour,,,-49.60,,
15/03/2018,Taxi,"My Account",Uber,,,-16.32,,
14/03/2018,Cumparaturi,"My Account","Colina Farms",,,-70.00,,
14/03/2018,Cumparaturi,"My Account","Farmacia Panaceea","Pastile omega-3",,-38.63,,
14/03/2018,Taxi,"My Account","Taxi Diesel",,,-9.00,,
13/03/2018,Cumparaturi,"My Account",Panemar,"Paine cu cartofi feliata",,-3.50,,
13/03/2018,Cumparaturi,"My Account","Dambul Rotund","Apa minerala plata",,-2.00,,
13/03/2018,Utilitati,"My Account","Asociatia Locatari Calea Turzii 115A",,,-528.48,,
12/03/2018,Cumparaturi,"My Account",Moldovan,Fidea,,-5.00,,
11/03/2018,Cumparaturi,"My Account",Narcisa,Telina,,-3.00,,
10/03/2018,Taxi,"My Account","Taxi Napoca",,,-8.00,,
10/03/2018,"Masa in oras","My Account","Wok & Roll",,,-9.00,,
10/03/2018,"Cheltuieli neprevazute + mici placeri","My Account","Revolution Club",Ursus,,-7.00,,
10/03/2018,"Cheltuieli neprevazute + mici placeri","My Account","Revolution Club",Garderoba,,-6.00,,
10/03/2018,"Cheltuieli neprevazute + mici placeri","My Account","Revolution Club",,,-15.00,,
10/03/2018,Taxi,"My Account",Uber,,,-8.50,,
10/03/2018,Cumparaturi,"My Account","Ionut Fata-n Iarba",,,-22.00,,
09/03/2018,Taxi,"My Account","Taxi Daniel",,,-10.00,,
09/03/2018,"Masa in oras","My Account",Shto,"Nenea iancu x2 + nachos",,-27.00,,
09/03/2018,"Abonament telefon + sala + autobus","My Account",Orange,,,-67.14,,
08/03/2018,Cumparaturi,"My Account","Carrefour Market Zorilor","Oua, macrou afumat",,-13.27,,
08/03/2018,Cumparaturi,"My Account",Moldovan,Prosciutto,,-24.55,,
08/03/2018,Cumparaturi,"My Account",Panemar,"Paine cu cartofi feliata",,-3.50,,
08/03/2018,Utilitati,"My Account",Rds,,,-37.43,,
08/03/2018,Donatii,"My Account","Fondul Pentru Democratie",,,-125.00,,
07/03/2018,Cumparaturi,"My Account","Colina Farms",,,-35.00,,
06/03/2018,Donatii,"My Account",USR,Donatie,,-250.00,,
06/03/2018,"Cheltuieli neprevazute + mici placeri","My Account","Alexandru Cucul","Restituire imprumut",,-100.00,,
06/03/2018,Taxi,"My Account",Nova,,,-13.00,,
06/03/2018,Donatii,"My Account","Sa Fie Lumina",,,-195.57,,
05/03/2018,Cumparaturi,"My Account",Carrefour,"Oua + feta + telemea vaca",,-30.14,,
05/03/2018,"Abonament telefon + sala + autobus","My Account",Ratuc,,,-20.00,,
05/03/2018,Donatii,"My Account","Asociatia Something New","Bursa supereroului",,-300.00,,
04/03/2018,"Cheltuieli neprevazute + mici placeri","My Account",George,"Bani ski pass",,-50.00,,
04/03/2018,"Cheltuieli neprevazute + mici placeri","My Account",TerraMont,"Taxa tabara",,-50.00,,
04/03/2018,"Cheltuieli neprevazute + mici placeri","My Account","Alexandru Cucul",Imprumut,,100.00,,
04/03/2018,Cumparaturi,"My Account","Benzinaria Baril Hateg","Espresso lung",,-5.00,,
04/03/2018,"Masa in oras","My Account","Cabana Miorita","Ciorba fasole",,-10.00,,
04/03/2018,Cumparaturi,"My Account",George,"Bani de bere - pt cerbul",,4.00,,
03/03/2018,"Masa in oras","My Account","Cabana Cerbul","Ursus x2",,-12.00,,
03/03/2018,"Cheltuieli neprevazute + mici placeri","My Account",TerraMont,"Bani tabara",,-100.00,,
03/03/2018,"Masa in oras","My Account","Cabana Cerbul","Ciorba de fasole, tocanita cu mamaliga",,-35.00,,
02/03/2018,Donatii,"My Account","Banca Transilvania","Comision transfer raiffaisen ceasul bun",,-2.50,,
02/03/2018,"Impozit pe venit","My Account","Elena Madalina Purice","Ceasul bun",,-500.00,,
02/03/2018,"Asigurare viata","My Account",Nn,,,-180.00,,
02/03/2018,Chirie,"My Account",Chirie,,,"-1,000.00",,
02/03/2018,Taxi,"My Account",Uber,,,-18.89,,
02/03/2018,"Masa in oras",,"Envelope Transfer",,,-860.42,,
02/03/2018,"Cheltuieli neprevazute + mici placeri",,"Envelope Transfer",,,860.42,,
02/03/2018,Cumparaturi,"My Account","Penny Market","Cumparaturi tabara",,-69.72,,
02/03/2018,Cumparaturi,"My Account",MOL,Cumparaturi,,-32.20,,
02/03/2018,Cumparaturi,"My Account",George,"Bani apa plata",,3.00,,
01/03/2018,Donatii,"My Account",De-clic,"Donatie martie",,-200.00,,
01/03/2018,Donatii,"My Account",De-clic,"Donatie februarie",,-150.00,,
01/03/2018,"Cheltuieli neprevazute + mici placeri","My Account",Daniela,"Restituire imprumut",,"-1,000.00",,
01/03/2018,"Impozit pe venit","My Account","Radu Marilena-Mihaela","Donatie Ceasul Bun",,-500.00,,
01/03/2018,Cumparaturi,"My Account",Ghiocei,,,-5.00,,
01/03/2018,Cumparaturi,"My Account",Martisor,,,-10.00,,
01/03/2018,"Masa in oras","My Account","Pizza Hut","Pizza rodeo + paste qf",,-38.00,,
01/03/2018,,[none],"Marire Salariu",,,0.00,,
01/03/2018,"Cheltuieli neprevazute + mici placeri","My Account",Tibi,"Inchiriere clapari",,-50.00,,
01/03/2018,,"My Account","Monthly Envelope Fill",,,"9,451.00",,"DELETED: Abonament autobus|90.00||Savings|2,500.00||Cheltuieli neprevazute + mici placeri|595.00||Asigurare viata|180.00||Abonament telefon + sala + autobus|496.00||Chirie|1,000.00||Masa in oras|500.00||Taxi|200.00||Donatii|1,630.00||Impozit pe venit|1,500.00||Utilitati|250.00||Cumparaturi|651.00||[Unallocated]|-141.00"
28/02/2018,"Cheltuieli neprevazute + mici placeri","My Account",Daniela,"Imprumut cumparaturi echipament schi",,"1,000.00",,
28/02/2018,"Cheltuieli neprevazute + mici placeri","My Account",Tibi,"Bete schiuri + casca + ochelari",,-300.00,,
28/02/2018,"Cheltuieli neprevazute + mici placeri","My Account",Tibi,Schiuri,,-700.00,,
28/02/2018,"Abonament telefon + sala + autobus","My Account",Netflix,,,-35.00,,
27/02/2018,"Cheltuieli neprevazute + mici placeri","My Account",TerraMont,"Avans tura Tarcu",,-150.00,,
27/02/2018,Cumparaturi,"My Account",Carrefour,,,-12.20,,
27/02/2018,Cumparaturi,"My Account",Moldovan,Prosciutto,,-20.91,,
27/02/2018,Cumparaturi,"My Account",Panemar,"Paine cartofi",,-3.50,,
27/02/2018,Cumparaturi,"My Account","Farmacia Remedium",,,-25.00,,
27/02/2018,Taxi,"My Account",Uber,,,-78.38,,
26/02/2018,Taxi,"My Account",CFR,,,-41.40,,
26/02/2018,Taxi,"My Account","Taxi Fulger",,,-8.00,,
26/02/2018,"Masa in oras","My Account","Nobil Sushi",,,-56.00,,
26/02/2018,Taxi,"My Account",Taxi,,,-15.00,,
26/02/2018,Taxi,"My Account","Taxi Rapid",,,-10.00,,
25/02/2018,Utilitati,"My Account",Proprietara,,,10.00,,
25/02/2018,Utilitati,"My Account",Proprietara,"Bani copertina",,300.00,,
24/02/2018,Taxi,"My Account",CFR,,,-32.50,,
24/02/2018,Utilitati,"My Account",Electrica,,,-29.98,,
24/02/2018,Utilitati,"My Account","Asociatia Locatari Calea Turzii 115A","Cheltuieli ianuarie + cost copertina",,-362.74,,
23/02/2018,Cumparaturi,"My Account","Nemo Express","Cafeaua natiei",,-50.00,,
23/02/2018,Donatii,"My Account",Recorder,,,-244.60,,
22/02/2018,Cumparaturi,"My Account",Lidl,"Prosciutto, alune",,-23.00,,
21/02/2018,Cumparaturi,"My Account",Panemar,"Croissant cu cascaval",,-4.00,,
19/02/2018,Taxi,"My Account",Uber,,,-16.07,,
18/02/2018,Cumparaturi,"My Account",Lidl,,,-40.78,,
18/02/2018,Utilitati,"My Account",Electrica,,,-44.57,,
18/02/2018,Utilitati,"My Account",EON,,,-159.48,,
18/02/2018,Taxi,"My Account",Uber,,,-8.50,,
18/02/2018,"Masa in oras","My Account","La Piadina",Rimini,,-18.00,,
17/02/2018,"Masa in oras","My Account","La Tevi","Becks x 2",,-12.00,,
17/02/2018,Cumparaturi,"My Account","Beer's Point","Duvel x 2",,-60.00,,
16/02/2018,"Abonament telefon + sala + autobus","My Account","Google Play Music",,,-22.00,,
16/02/2018,Taxi,"My Account",Uber,,,-17.72,,
16/02/2018,"Abonament telefon + sala + autobus","My Account",Coursera,,,-183.57,,
15/02/2018,Cumparaturi,"My Account",Profi,,,-17.88,,
15/02/2018,Taxi,"My Account",Uber,,,-17.23,,
14/02/2018,"Masa in oras","My Account","Pizza Hut",,,-38.50,,
14/02/2018,Taxi,"My Account",Uber,,,-18.77,,
13/02/2018,"Abonament telefon + sala + autobus","My Account",Ratuc,,,-20.00,,
13/02/2018,"Abonament telefon + sala + autobus","My Account",Ratuc,,,-84.00,,
12/02/2018,Taxi,"My Account",Uber,,,-16.16,,
11/02/2018,"Masa in oras","My Account","Pizza Hut",,,-43.00,,
11/02/2018,Taxi,"My Account",Uber,,,-8.50,,
11/02/2018,Cumparaturi,"My Account","Beer's Point",Duvel,,-30.00,,
11/02/2018,"Masa in oras","My Account","Burger House","Veggie burger cu cartofi",,-20.00,,
10/02/2018,Taxi,"My Account",Uber,,,-11.85,,
10/02/2018,Cumparaturi,"My Account",Aprozar,,,-47.50,,
10/02/2018,Cumparaturi,"My Account",Panemar,"Paine cu cartofi",,-3.50,,
09/02/2018,Cumparaturi,"My Account",Carrefour,"Penne baneasa, fusilli baneasa, Fairy, Listerine, saci menajeri, oua",,-71.49,,
09/02/2018,"Abonament telefon + sala + autobus","My Account",Rds,,,-37.43,,
09/02/2018,"Abonament telefon + sala + autobus","My Account",Orange,,,-57.77,,
08/02/2018,Cumparaturi,"My Account",Panemar,,,-3.50,,
08/02/2018,Donatii,"My Account","Fondul Pentru Democratie",,,-125.00,,
07/02/2018,"Impozit pe venit","My Account","Ion Adrian Antonio","Ceasul bun",,-500.00,,
06/02/2018,Cumparaturi,"My Account","Banca Transilvania","Comision donatie Fam. Nojilocan",,-2.50,,
06/02/2018,"Impozit pe venit","My Account","Familia Nojilocan","Ceasul bun",,-500.00,,
06/02/2018,Donatii,"My Account","Asociatia Something New","Bursa supereroului",,-125.00,,
05/02/2018,"Abonament telefon + sala + autobus","My Account","Arka Crossfit",,,-210.00,,
05/02/2018,Cumparaturi,"My Account",Panemar,"Croissant cu cascaval",,-4.00,,
05/02/2018,Utilitati,"My Account","Asociatia Locatari Calea Turzii 115A","Cheltuieli noiembrie + decembrie",,-125.00,,
04/02/2018,Cumparaturi,"My Account",Carrefour,,,-63.47,,
04/02/2018,Taxi,"My Account",Uber,,,-8.50,,
03/02/2018,Cumparaturi,"My Account","Beer's Point","Bere cu busuioc",,-85.00,,
03/02/2018,Taxi,"My Account",Uber,,,-8.50,,
03/02/2018,Taxi,"My Account","Taxi Nova",,,-9.00,,
02/02/2018,Cumparaturi,"My Account","Beer's Point",,,-45.00,,
01/02/2018,Chirie,"My Account",Chirie,"Pusi deoparte",,"-1,000.00",,
01/02/2018,"Asigurare viata","My Account",Nn,"Pusi deoparte",,-360.00,,
01/02/2018,,"My Account","Monthly Envelope Fill",,,"9,451.00",,"DELETED: Abonament autobus|90.00||Savings|2,500.00||Cheltuieli neprevazute + mici placeri|595.00||Asigurare viata|180.00||Abonament telefon + sala + autobus|496.00||Chirie|1,000.00||Masa in oras|500.00||Taxi|200.00||Donatii|1,630.00||Impozit pe venit|1,500.00||Utilitati|250.00||Cumparaturi|651.00||[Unallocated]|-141.00"
31/01/2018,Cumparaturi,"My Account","Banca Transilvania","Comision transfer Andreea Negoita bursa semestrul 2",,-5.00,,
31/01/2018,"Impozit pe venit","My Account","Andreea Negoita","Ceasul bun",,"-2,500.00",,
29/01/2018,Cumparaturi,"My Account",Aprozar,Banane,,-9.70,,
29/01/2018,Cumparaturi,"My Account",Panemar,"Paine cu cartofi",,-3.50,,
29/01/2018,"Masa in oras","My Account","Nobil Sushi",,,-56.00,,
29/01/2018,"Abonament telefon + sala + autobus","My Account",Netflix,,,-35.00,,
28/01/2018,Donatii,"My Account",De-clic,,,-150.00,,
27/01/2018,Taxi,"My Account","Taxi Diesel",,,-7.00,,
26/01/2018,Cumparaturi,"My Account","Farmacie Sigma","2 doze Varilrix",,-340.60,,
26/01/2018,Cumparaturi,"My Account","Regina Maria",Vaccinare,,-35.00,,
25/01/2018,Taxi,"My Account",CFR,,,-130.44,,
25/01/2018,Cumparaturi,"My Account",FistiQ,Tuns,,-50.00,,
25/01/2018,Cumparaturi,"My Account",Panaceea,"Pastile omega3",,-52.00,,
24/01/2018,Cumparaturi,"My Account",Carrefour,Portocalee,,-7.34,,
24/01/2018,Cumparaturi,"My Account",Aprozar,"Pere, banane",,-21.00,,
24/01/2018,Cumparaturi,"My Account",Panemar,"Croissant cu cascaval",,-5.00,,
24/01/2018,"Masa in oras","My Account","Pizza Hut","Paste qf x2",,-46.00,,
23/01/2018,"Abonament telefon + sala + autobus","My Account",Ratuc,Amenda,,-35.00,,
23/01/2018,Cumparaturi,"My Account","Banca Transilvania","Comision donatie ceasul bun familia Duca",,-5.00,,
23/01/2018,Donatii,"My Account","Asociatia ""Ana si Copiii""","Ceasul bun - familia Duca",,"-1,000.00",,
23/01/2018,Taxi,"My Account",Uber,,,-16.69,,
23/01/2018,"Masa in oras","My Account","Nobil Sushi",,,-56.00,,
22/01/2018,Taxi,"My Account",Uber,,,-13.04,,
22/01/2018,Cumparaturi,"My Account","Regina Maria","Analize anticorpi varicela",,-104.00,,
22/01/2018,Taxi,"My Account",Uber,,,-10.86,,
21/01/2018,Cumparaturi,"My Account","Beer's Point","Capra mosului + Aradeana 1l",,-61.00,,
21/01/2018,"Cheltuieli neprevazute + mici placeri","My Account",Buscat,Telescaun,,-72.00,,
21/01/2018,"Cheltuieli neprevazute + mici placeri","My Account",Buscat,"Inchiriere echipament schi",,-30.00,,
20/01/2018,Taxi,"My Account",Uber,,,-8.50,,
19/01/2018,Taxi,"My Account",Uber,,,-14.41,,
19/01/2018,"Masa in oras","My Account",Panemar,"Salata + fresh de portocale",,-26.00,,
19/01/2018,Taxi,"My Account",Uber,,,-10.69,,
19/01/2018,Cumparaturi,"My Account",Narcisa,Borsec,,-2.00,,
19/01/2018,Cumparaturi,"My Account","Regina Maria","Control boli infectioase",,-45.00,,
18/01/2018,Taxi,"My Account",Uber,,,-10.11,,
18/01/2018,Taxi,"My Account",Uber,"11.57 + bacsis 5",,-16.57,,
18/01/2018,"Masa in oras","My Account",Panemar,"Salata + fresh de portocale",,-26.00,,
18/01/2018,Chirie,"My Account",Chirie,Avans,,"-1,000.00",,
18/01/2018,Donatii,"My Account",Recorder,,,-243.94,,
17/01/2018,Utilitati,"My Account",EON,,,-140.90,,
17/01/2018,Utilitati,"My Account",Electrica,,,-46.01,,
17/01/2018,Cumparaturi,"My Account",Carrefour,,,-20.82,,
17/01/2018,Cumparaturi,"My Account",Moldovan,"Toba afumata 300g",,-7.51,,
17/01/2018,Cumparaturi,"My Account",Panemar,"Paine cu masline",,-4.50,,
17/01/2018,Taxi,"My Account",Uber,,,-17.28,,
16/01/2018,"Masa in oras","My Account","La Piadina",Rimini,,-16.00,,
16/01/2018,Taxi,"My Account",Uber,,,-16.93,,
16/01/2018,"Abonament telefon + sala + autobus","My Account",Coursera,,,-186.70,,
16/01/2018,"Abonament telefon + sala + autobus","My Account","Google Play Music",,,-22.00,,
15/01/2018,Taxi,"My Account",Uber,,,-16.57,,
15/01/2018,Taxi,"My Account",Uber,,,-12.34,,
15/01/2018,"Masa in oras","My Account",Panemar,"Salata + fresh",,-26.00,,
14/01/2018,"Masa in oras","My Account","Pizza Hut","Paste qf x2, mini calzone",,-55.00,,
14/01/2018,Taxi,"My Account",Uber,,,-8.50,,
13/01/2018,Cumparaturi,"My Account","Beer's Point",,,-31.00,,
13/01/2018,Taxi,"My Account",Uber,,,-11.82,,
13/01/2018,"Masa in oras","My Account",Spatiu,"Bere x2",,-14.00,,
12/01/2018,"Masa in oras","My Account","Mike's Pub","Ursus x3",,-15.00,,
12/01/2018,Taxi,"My Account",Uber,,,-11.87,,
12/01/2018,"Abonament telefon + sala + autobus","My Account","Arka Crossfit",,,-210.00,,
12/01/2018,Taxi,"My Account",Uber,,,-9.09,,
12/01/2018,"Masa in oras","My Account","Los Pollos Hermanos",,,-21.00,,
11/01/2018,"Masa in oras","My Account","Salad Box","Dakota cu pui si sfecla",,-21.50,,
11/01/2018,"Abonament telefon + sala + autobus","My Account",Ratuc,"Reincarcare card",,-20.00,,
11/01/2018,"Abonament telefon + sala + autobus","My Account",Ratuc,"Ab 30, 43b",,-84.00,,
11/01/2018,Taxi,"My Account",Uber,,,-16.62,,
10/01/2018,Cumparaturi,"My Account",Remus,"Cadou Mara",,-20.00,,
10/01/2018,Cumparaturi,"My Account","Salad Box",Atena,,-18.00,,
10/01/2018,Taxi,"My Account",Uber,,,-12.03,,
10/01/2018,Cumparaturi,"My Account",Panemar,"Paine integrala",,-3.00,,
10/01/2018,Taxi,"My Account",Uber,,,-16.54,,
09/01/2018,"Abonament telefon + sala + autobus","My Account",Rds,,,-37.43,,
09/01/2018,"Abonament telefon + sala + autobus","My Account",Orange,,,-54.68,,
09/01/2018,Taxi,"My Account",Uber,,,-18.06,,
09/01/2018,"Masa in oras","My Account","Nobil Sushi",,,-56.00,,
09/01/2018,"Masa in oras","My Account","La Piadina",Rimini,,-16.00,,
08/01/2018,Donatii,"My Account","Fondul Pentru Democratie",,,-125.00,,
06/01/2018,Donatii,"My Account","Asociatia Something New",,,-125.00,,
05/01/2018,"Masa in oras","My Account","Pizza Hut",,,-32.00,,
05/01/2018,Cumparaturi,"My Account","Salad Box",,,-16.50,,
05/01/2018,Taxi,"My Account",Uber,,,-17.03,,
04/01/2018,"Cheltuieli neprevazute + mici placeri","My Account",Polonia,"Budapesta - Lidl - cumparaturi - batoane Sport - 2493 huf",,-37.48,,
03/01/2018,"Cheltuieli neprevazute + mici placeri","My Account",Polonia,"Kasprowy wierch - bilet telecabina 55pln",,-61.44,,
03/01/2018,"Cheltuieli neprevazute + mici placeri","My Account",Polonia,"Regionalne alkohole - 6x soplica - 174 pln",,-194.38,,
03/01/2018,"Cheltuieli neprevazute + mici placeri","My Account",Polonia,"Regionalne alkohole - Belvedere + Młody Ziemniak - 349 pln",,-389.88,,
03/01/2018,"Cheltuieli neprevazute + mici placeri","My Account",Polonia,Biedronka,,-6.98,,
03/01/2018,"Cheltuieli neprevazute + mici placeri","My Account",Polonia,"Retragere numerar ATM Zakopane",,-316.25,,
03/01/2018,"Cheltuieli neprevazute + mici placeri","My Account",Polonia,"Comision retragere numerar ATM Zakopane",,-5.66,,
01/01/2018,"Cheltuieli neprevazute + mici placeri","My Account",Polonia,"Cracovia - McDonald's",,-17.68,,
01/01/2018,,"My Account","Monthly Envelope Fill",,,"9,451.00",,"DELETED: Abonament autobus|90.00||Savings|2,500.00||Cheltuieli neprevazute + mici placeri|595.00||Asigurare viata|180.00||Abonament telefon + sala + autobus|496.00||Chirie|1,000.00||Masa in oras|500.00||Taxi|200.00||Donatii|1,630.00||Impozit pe venit|1,500.00||Utilitati|250.00||Cumparaturi|651.00||[Unallocated]|-141.00"
31/12/2017,"Cheltuieli neprevazute + mici placeri","My Account",Polonia,"Retragere numerar ATM Cracovia",,-250.00,,
31/12/2017,"Cheltuieli neprevazute + mici placeri","My Account",Polonia,"Comision retragere numerar ATM Cracovia",,-5.00,,
31/12/2017,"Cheltuieli neprevazute + mici placeri","My Account",Polonia,"Uber - 18.91 pln",,-21.19,,
31/12/2017,"Abonament telefon + sala + autobus","My Account","Banca Transilvania","Abonament BT24",,-1.00,,
30/12/2017,"Cheltuieli neprevazute + mici placeri","My Account",Polonia,"Uber Cracovia 10 pln",,-11.21,,
30/12/2017,"Cheltuieli neprevazute + mici placeri","My Account",Polonia,"Uber Cracovia 10 pln",,-11.21,,
30/12/2017,"Cheltuieli neprevazute + mici placeri","My Account",Polonia,"Retragere numerar ATM Cracovia",,-312.51,,
30/12/2017,"Cheltuieli neprevazute + mici placeri","My Account",Polonia,"Comision retragere numerar ATM Cracovia",,-5.63,,
30/12/2017,"Cheltuieli neprevazute + mici placeri","My Account",Polonia,"Uber Cracovia 12.75 pln",,-14.29,,
30/12/2017,"Cheltuieli neprevazute + mici placeri","My Account",Polonia,"Uber Cracovia 13.51 pln",,-15.14,,
29/12/2017,"Abonament telefon + sala + autobus","My Account",Netflix,,,-35.00,,
29/12/2017,Taxi,"My Account",Uber,,,-10.62,,
29/12/2017,Taxi,"My Account",Uber,,,-16.61,,
29/12/2017,"Cheltuieli neprevazute + mici placeri","My Account",Polonia,"Ridicare numerar ATM Budapesta",,-84.94,,
29/12/2017,"Cheltuieli neprevazute + mici placeri","My Account",Polonia,"Comision ridicare numerar ATM Budapesta",,-3.35,,
29/12/2017,"Cheltuieli neprevazute + mici placeri","My Account",Polonia,"Cumparaturi mancare Ungaria  - in drum spre Budapesta, benzinarie Shell - 2547 huf",,-38.33,,
28/12/2017,Taxi,"My Account",Uber,,,-8.50,,
28/12/2017,"Masa in oras","My Account",O'Peter's,4.5IPA,,-90.00,,
28/12/2017,Cumparaturi,"My Account","Cutiuta Muzicala","Cadouri Nika & Alja",,-130.00,,
28/12/2017,"Cheltuieli neprevazute + mici placeri","My Account",FlixBus,"Calatorie Cracovia - Cluj",,-122.99,,
28/12/2017,Taxi,"My Account",Uber,,,-16.46,,
28/12/2017,Cumparaturi,"My Account",Carrefour,"Tel, bol sticla, tava copt, oua, cascaval cedar, albastru, emmentaler, mozzarella, cadou wojciech",,-263.90,,
28/12/2017,Donatii,"My Account",De-clic,,,-150.00,,
28/12/2017,"Cheltuieli neprevazute + mici placeri","My Account","Polski Bus","Zakopane-Cracovia 25 pln",,-27.91,,
27/12/2017,Taxi,"My Account",Uber,,,-16.27,,
26/12/2017,Taxi,"My Account","Bani Taxi Alexandra",,,15.00,,
26/12/2017,Taxi,"My Account",Uber,,,-27.17,,
26/12/2017,Taxi,"My Account","Bani Taxi Parinti",,,10.00,,
26/12/2017,Taxi,"My Account","Taxi Oradea",,,-10.00,,
26/12/2017,Taxi,"My Account",CFR,Oradea-Cluj,,-32.15,,
26/12/2017,Donatii,"My Account","Cadou Craciun Bunica",,,-200.00,,
23/12/2017,Taxi,"My Account",Uber,,,-29.40,,
23/12/2017,"Masa in oras","My Account","Pizza Hut",,,-36.80,,
23/12/2017,Taxi,"My Account",CFR,Bucuresti-Cluj,,-140.20,,
23/12/2017,Donatii,"My Account","Caz Social Fetita Cu Handicap","Pe trenul spre Cluj",,-50.00,,
22/12/2017,"Cheltuieli neprevazute + mici placeri","My Account","ATM Bulgaria","Retragere bani inchiriere echipament",,-309.38,,
